Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
15997,2,Flex,>>,1151,101.19,373,323,542
16106,2,Flex,>>,1091,101.19,370,321,537
16216,2,Flex,>>,1031,97.85,368,316,536
16325,2,Flex,>>,971,92.66,369,321,535
16434,2,Flex,>>,911,87.65,369,318,535
16544,2,Flex,>>,851,82.29,369,321,535
16654,2,Flex,>>,791,77.1,367,317,532
16763,2,Flex,>>,731,71.91,370,322,534
16873,2,Flex,>>,671,66.73,369,319,535
16982,2,Flex,>>,611,61.63,370,319,538
17092,2,Flex,>>,551,56.53,371,321,536
17201,2,Flex,>>,491,51.34,369,320,537
17311,2,Flex,>>,431,46.07,374,319,535
17420,2,Flex,>>,371,41.05,371,321,542
17530,2,Flex,>>,311,35.87,370,318,541
17640,2,Flex,>>,251,30.59,374,323,547
17750,2,Flex,>>,191,25.41,375,326,550
17859,2,Flex,>>,131,20.04,380,324,553
17969,2,Flex,>>,71,14.95,380,328,561
18078,2,Flex,>>,11,9.67,394,334,565
18188,2,Flex,>>,-49,4.31,392,336,571
18298,2,Flex,>>,-109,-0.88,395,343,583
18408,2,Flex,>>,-169,-6.07,398,347,586
18517,2,Flex,>>,-229,-11.43,402,346,589
18627,2,Flex,>>,-289,-16.62,407,346,603
18737,2,Flex,>>,-349,-21.71,423,351,603
18846,2,Flex,>>,-409,-27.08,437,362,613
18956,2,Flex,>>,-469,-32.53,439,379,631
19065,2,Flex,>>,-529,-37.8,447,394,641
19175,2,Flex,>>,-589,-43.08,451,406,652
19285,2,Flex,>>,-649,-48.79,458,412,655
19394,2,Flex,>>,-709,-54.24,464,418,665
19504,2,Flex,>>,-769,-59.6,474,430,670
19613,2,Flex,>>,-829,-64.79,478,436,675
19723,2,Flex,>>,-889,-69.98,488,443,684
19832,2,Flex,>>,-949,-75.08,490,451,692
19942,2,Flex,>>,-1009,-80.35,493,452,691
20052,2,Flex,>>,-1069,-85.54,496,453,698
20162,2,Flex,>>,-1129,-90.81,499,456,703
20272,2,Flex,>>,-1189,-96.09,506,469,703
20382,2,Flex,>>,-1249,-101.36,509,465,713
20491,2,Flex,>>,-1309,-106.55,512,468,718
20601,2,Flex,>>,-1369,-111.65,511,466,719
20711,2,Flex,>>,-1429,-116.66,517,468,721
20821,2,Flex,>>,-1489,-121.76,526,477,728
20930,2,Flex,>>,-1549,-126.86,526,473,732
21040,2,Flex,>>,-1609,-131.87,525,476,738
21149,2,Flex,>>,-1669,-137.14,527,475,733
21259,2,Flex,>>,-1729,-142.07,532,481,735
21368,2,Flex,>>,-1789,-146.99,527,475,733
21478,2,Flex,>>,-1849,-152.0,537,474,737
21588,2,Flex,>>,-1909,-157.01,536,474,738
21698,2,Flex,>>,-1969,-162.02,533,477,742
21807,2,Flex,>>,-2029,-166.86,536,476,741
21917,2,Flex,>>,-2089,-171.78,534,480,738
22026,2,Flex,>>,-2149,-176.62,529,479,738
22136,2,Flex,>>,-2209,-181.63,534,477,735
22246,2,Flex,>>,-2269,-186.37,531,480,736
22355,2,Flex,>>,-2329,-191.12,533,479,734
22465,2,Flex,>>,-2389,-195.87,533,479,738
22574,2,Flex,>>,-2449,-200.7,528,478,738
22684,2,Flex,<<,-2449,-205.45,542,486,748
22793,2,Flex,<<,-2389,-206.95,551,498,766
22903,2,Flex,<<,-2329,-206.95,556,502,773
23013,2,Flex,<<,-2269,-204.4,544,494,761
23123,2,Flex,<<,-2209,-199.91,538,488,752
23233,2,Flex,<<,-2149,-195.08,531,483,748
23342,2,Flex,<<,-2089,-190.33,530,482,746
23452,2,Flex,<<,-2029,-185.05,525,477,744
23561,2,Flex,<<,-1969,-179.87,519,472,734
23671,2,Flex,<<,-1909,-174.77,510,465,725
23781,2,Flex,<<,-1849,-169.41,504,457,710
23890,2,Flex,<<,-1789,-164.13,500,451,705
24000,2,Flex,<<,-1729,-158.86,494,451,700
24109,2,Flex,<<,-1669,-153.58,489,449,696
24219,2,Flex,<<,-1609,-148.31,480,435,681
