Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
30629,4,Extend,>>,1478,129.93,381,354,575
30738,4,Extend,>>,1440,129.93,379,351,568
30849,4,Extend,>>,1402,127.65,379,352,568
30961,4,Extend,>>,1364,124.4,381,351,563
31072,4,Extend,>>,1326,121.14,380,348,567
31183,4,Extend,>>,1288,117.98,379,349,570
31293,4,Extend,>>,1250,114.64,379,350,567
31405,4,Extend,>>,1212,111.3,379,349,567
31516,4,Extend,>>,1174,107.87,378,351,566
31627,4,Extend,>>,1136,104.53,380,349,563
31738,4,Extend,>>,1098,101.36,378,349,562
31850,4,Extend,>>,1060,98.11,380,351,564
31961,4,Extend,>>,1022,94.68,378,354,564
32073,4,Extend,>>,984,91.34,378,348,561
32185,4,Extend,>>,946,88.0,378,346,557
32296,4,Extend,>>,908,84.92,379,348,554
32407,4,Extend,>>,870,81.67,377,347,553
32518,4,Extend,>>,832,78.33,379,347,549
32630,4,Extend,>>,794,74.99,378,345,547
32741,4,Extend,>>,756,71.82,377,345,542
32852,4,Extend,>>,718,68.57,378,345,538
32961,4,Extend,>>,680,65.23,377,347,533
33073,4,Extend,>>,642,62.07,377,344,526
33183,4,Extend,>>,604,58.81,376,344,523
33294,4,Extend,>>,566,55.65,376,342,512
33403,4,Extend,>>,528,52.57,375,339,507
33513,4,Extend,>>,490,49.23,373,335,499
33623,4,Extend,>>,452,45.98,371,328,492
33732,4,Extend,>>,414,42.55,360,328,486
33842,4,Extend,>>,376,39.3,352,334,478
33952,4,Extend,>>,338,35.96,343,329,471
34063,4,Extend,>>,300,32.44,342,327,463
34175,4,Extend,>>,262,29.01,345,329,452
34285,4,Extend,>>,224,25.58,340,328,448
34397,4,Extend,>>,186,22.33,341,323,436
34508,4,Extend,>>,148,18.99,345,317,425
34620,4,Extend,>>,110,15.82,334,314,412
34731,4,Extend,>>,72,12.48,337,311,397
34842,4,Extend,>>,34,9.23,338,308,384
34953,4,Extend,>>,-4,6.07,336,307,379
35065,4,Extend,>>,-42,2.99,333,302,370
35176,4,Extend,>>,-80,-0.35,331,301,368
35286,4,Extend,>>,-118,-3.52,329,298,366
35396,4,Extend,>>,-156,-6.68,329,298,363
35508,4,Extend,>>,-194,-9.93,327,296,365
35618,4,Extend,>>,-232,-13.1,323,289,365
35731,4,Extend,>>,-270,-16.26,321,280,366
35843,4,Extend,>>,-308,-19.43,317,281,367
35954,4,Extend,>>,-346,-22.59,316,279,364
36065,4,Extend,>>,-384,-25.58,312,273,368
36176,4,Extend,>>,-422,-28.92,320,275,367
36288,4,Extend,>>,-460,-32.26,311,272,368
36399,4,Extend,>>,-498,-35.34,311,268,366
36510,4,Extend,>>,-536,-38.68,311,271,370
36621,4,Extend,>>,-574,-41.93,307,268,371
36733,4,Extend,>>,-612,-45.19,306,266,363
36845,4,Extend,>>,-650,-48.62,305,268,368
36957,4,Extend,>>,-688,-51.78,305,264,369
37068,4,Extend,>>,-726,-55.03,306,264,366
37179,4,Extend,>>,-764,-58.2,302,261,367
37291,4,Extend,>>,-802,-61.36,303,265,367
37403,4,Extend,<<,-802,-64.53,304,267,369
37514,4,Extend,<<,-764,-65.76,305,265,372
37625,4,Extend,<<,-726,-65.85,307,268,374
37737,4,Extend,<<,-688,-63.91,309,271,375
37848,4,Extend,<<,-650,-61.1,307,270,374
37960,4,Extend,<<,-612,-57.85,307,270,375
38071,4,Extend,<<,-574,-54.59,307,269,375
38183,4,Extend,<<,-536,-51.16,307,270,372
38294,4,Extend,<<,-498,-48.0,308,272,374
38406,4,Extend,<<,-460,-44.66,307,270,373
38518,4,Extend,<<,-422,-41.41,311,272,372
38630,4,Extend,<<,-384,-38.07,307,272,371
38741,4,Extend,<<,-346,-34.64,311,274,372
38853,4,Extend,<<,-308,-31.38,313,280,371
38965,4,Extend,<<,-270,-28.22,309,277,370
39077,4,Extend,<<,-232,-24.79,311,281,372
39189,4,Extend,<<,-194,-21.36,313,283,373
39300,4,Extend,<<,-156,-18.02,313,286,374
39412,4,Extend,<<,-118,-14.77,312,289,375
39522,4,Extend,<<,-80,-11.34,314,290,380
39634,4,Extend,<<,-42,-8.18,314,294,383
39745,4,Extend,<<,-4,-4.75,316,295,390
39856,4,Extend,<<,34,-1.32,317,298,393
39968,4,Extend,<<,72,1.93,314,298,391
40079,4,Extend,<<,110,5.27,318,299,394
40191,4,Extend,<<,148,8.53,316,299,410
40302,4,Extend,<<,186,11.87,317,299,422
40414,4,Extend,<<,224,15.12,316,301,429
40525,4,Extend,<<,262,18.55,317,302,436
40638,4,Extend,<<,300,21.89,319,303,439
40749,4,Extend,<<,338,25.23,317,303,446
40859,4,Extend,<<,376,28.48,319,303,454
40970,4,Extend,<<,414,31.74,319,307,460
41081,4,Extend,<<,452,35.08,323,308,476
41192,4,Extend,<<,490,38.42,324,308,469
41303,4,Extend,<<,528,41.85,321,309,490
41415,4,Extend,<<,566,45.19,325,314,486
41526,4,Extend,<<,604,48.62,327,312,477
41637,4,Extend,<<,642,51.96,329,312,477
41748,4,Extend,<<,680,55.12,329,313,488
41859,4,Extend,<<,718,58.64,338,320,508
41969,4,Extend,<<,756,61.98,340,320,508
42080,4,Extend,<<,794,65.32,341,320,513
42192,4,Extend,<<,832,68.75,342,320,512
42303,4,Extend,<<,870,72.0,347,322,509
42414,4,Extend,<<,908,75.43,348,320,509
42525,4,Extend,<<,946,78.68,347,317,501
42636,4,Extend,<<,984,82.11,350,320,509
42747,4,Extend,<<,1022,85.45,349,320,507
42858,4,Extend,<<,1060,88.79,350,319,505
42971,4,Extend,<<,1098,92.13,351,320,506
