Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2
30658,6,Extend,>>,1086,95.47,382,351,570
30768,6,Extend,>>,1044,95.47,379,348,568
30880,6,Extend,>>,1002,93.19,379,351,567
30991,6,Extend,>>,960,89.49,377,347,564
31102,6,Extend,>>,918,85.71,378,349,566
31212,6,Extend,>>,876,82.11,377,350,564
31323,6,Extend,>>,834,78.51,375,349,567
31435,6,Extend,>>,792,74.73,379,348,566
31546,6,Extend,>>,750,71.3,377,349,564
31657,6,Extend,>>,708,67.6,379,349,563
31769,6,Extend,>>,666,64.09,374,349,563
31880,6,Extend,>>,624,60.48,377,346,560
31992,6,Extend,>>,582,56.88,376,347,558
32103,6,Extend,>>,540,53.45,380,349,556
32215,6,Extend,>>,498,49.85,376,346,553
32326,6,Extend,>>,456,46.33,378,346,553
32437,6,Extend,>>,414,42.9,377,348,548
32549,6,Extend,>>,372,39.38,374,344,547
32660,6,Extend,>>,330,35.96,377,345,542
32771,6,Extend,>>,288,32.44,375,341,538
32881,6,Extend,>>,246,28.84,374,342,534
32992,6,Extend,>>,204,25.14,374,341,531
33102,6,Extend,>>,162,21.8,378,340,522
33213,6,Extend,>>,120,18.29,373,341,519
33323,6,Extend,>>,78,14.77,372,337,508
33432,6,Extend,>>,36,11.16,373,333,500
33542,6,Extend,>>,-6,7.56,372,331,495
33652,6,Extend,>>,-48,3.87,365,331,492
33761,6,Extend,>>,-90,0.44,355,328,482
33871,6,Extend,>>,-132,-3.16,349,327,472
33982,6,Extend,>>,-174,-6.68,342,326,468
34094,6,Extend,>>,-216,-10.29,343,327,459
34204,6,Extend,>>,-258,-13.89,341,329,448
34315,6,Extend,>>,-300,-17.41,344,325,440
34427,6,Extend,>>,-342,-21.19,337,317,429
34538,6,Extend,>>,-384,-24.7,337,317,423
34650,6,Extend,>>,-426,-28.22,336,313,406
34761,6,Extend,>>,-468,-32.0,333,305,395
34872,6,Extend,>>,-510,-35.69,333,303,380
34984,6,Extend,>>,-552,-39.47,332,301,372
35095,6,Extend,>>,-594,-42.9,331,305,369
35206,6,Extend,>>,-636,-46.59,329,300,363
35316,6,Extend,>>,-678,-50.37,328,297,365
35427,6,Extend,>>,-720,-54.07,328,297,363
35538,6,Extend,>>,-762,-57.58,326,296,363
35650,6,Extend,>>,-804,-61.1,322,283,362
35761,6,Extend,>>,-846,-64.88,319,281,364
35873,6,Extend,>>,-888,-68.66,314,278,364
35984,6,Extend,>>,-930,-72.0,314,275,361
36095,6,Extend,>>,-972,-75.69,311,273,366
36207,6,Extend,>>,-1014,-79.47,311,271,361
36319,6,Extend,>>,-1056,-82.99,308,269,367
36429,6,Extend,>>,-1098,-86.68,308,267,365
36540,6,Extend,>>,-1140,-90.11,308,269,367
36652,6,Extend,>>,-1182,-93.54,306,258,363
36764,6,Extend,>>,-1224,-96.97,304,264,366
36875,6,Extend,>>,-1266,-100.4,301,264,367
